action,report,b_number,declared_sources,suggested_source,suggestion_score,suggestion_confidence,flags,rationale
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0657-Spaceship-Earth-OCR-report.md",B0657,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/46-OPERATING MANUAL FOR SPACESHIP EARTH.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0658-Notes-Spaceship-Earth-report.md",B0658,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/46-OPERATING MANUAL FOR SPACESHIP EARTH.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0659-DIY-Social-Costs-report.md",B0659,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_106_body_THE_SOCIAL_AND_CULTURAL_MEANIN.md",0.048,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0660-Notes-Material-Risk-report.md",B0660,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/49-MATERIAL DOUBTS AND PLASTIC FALLOUT,FROM AMERICAN PLASTIC.md",0.100,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0661-Green-Consumer-Introduction-OCR-report.md",B0661,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/50-INTRODUCTION TO THE GREEN CONSUMERSUPERMARKET GUIDE.md",0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0662-Green-Consumer-Guide-OCR-report.md",B0662,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/50-INTRODUCTION TO THE GREEN CONSUMERSUPERMARKET GUIDE.md",0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0663-Notes-Green-Consumer-report.md",B0663,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/50-INTRODUCTION TO THE GREEN CONSUMERSUPERMARKET GUIDE.md",0.125,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0664-Hannover-Principles-OCR-report.md",B0664,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/52-THE HANNOVER PRINCIPLES DESIGNFOR SUSTAINABILITY.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0665-Notes-Guide-Sustainability-report.md",B0665,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md",0.167,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0666-Part-II-Methods-Themes-report.md",B0666,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_67_body_PART_II_METHODS_AND_THEMES.md",0.167,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0667-Methods-Introduction-report.md",B0667,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/04-INTRODUCTION.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0668-Section-7-Design-History-report.md",B0668,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0669-Design-History-Introduction-OCR-report.md",B0669,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0670-Taking-Stock-OCR-report.md",B0670,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/56-TAKING STOCK IN DESIGN HISTORYFran Hannah and Tim Putnam (19.md",0.200,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0671-Notes-Taking-Stock-report.md",B0671,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/56-TAKING STOCK IN DESIGN HISTORYFran Hannah and Tim Putnam (19.md",0.200,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0672-State-Design-History-OCR-report.md",B0672,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/57-THE STATE OF DESIGN HISTORY,PART I MAPPING THE FIELDClive Di.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0673-Notes-State-Design-History-report.md",B0673,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/57-THE STATE OF DESIGN HISTORY,PART I MAPPING THE FIELDClive Di.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0674-Design-History-History-01-OCR-report.md",B0674,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0675-Notes-Design-History-01-report.md",B0675,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0676-Design-History-History-02-OCR-report.md",B0676,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0677-Notes-Design-History-02-report.md",B0677,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.333,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0678-Design-History-Design-Studies-OCR-report.md",B0678,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0679-Notes-Design-Studies-report.md",B0679,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.143,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0680-Resisting-Colonization-OCR-report.md",B0680,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/61-RESISTING COLONIZATION DESIGNHISTORY HAS ITS OWN IDENTITYJon.md",0.222,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0681-Notes-Guide-Design-History-report.md",B0681,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.286,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0682-Section-8-Objects-report.md",B0682,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/65-THE MOST CHERISHED OBJECTS IN THE HOMEMihaly Csikszentmihaly.md",0.125,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0683-Objects-Introduction-OCR-report.md",B0683,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/04-INTRODUCTION.md",0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0684-Object-as-Image-OCR-report.md",B0684,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/64-OBJECT AS IMAGE THE ITALIAN SCOOTER CYCLEDick Hebdige (1981).md",0.200,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0685-Notes-Object-Image-report.md",B0685,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/64-OBJECT AS IMAGE THE ITALIAN SCOOTER CYCLEDick Hebdige (1981).md",0.200,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0686-Cherished-Objects-OCR-report.md",B0686,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/65-THE MOST CHERISHED OBJECTS IN THE HOMEMihaly Csikszentmihaly.md",0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0687-Notes-Cherished-Objects-report.md",B0687,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/65-THE MOST CHERISHED OBJECTS IN THE HOMEMihaly Csikszentmihaly.md",0.250,medium,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
locate_source_then_reaudit,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0688-History-Craft-OCR-report.md",B0688,,"00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/58-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",0.143,low,P0:no source path declared,报告未声明源文件路径；必须先补齐并核验源文，不能直接算可靠完成。
